vernacularName	source	language	locality	countryCode	isPreferredName	taxonRemarks	taxonID
Hennu-manchadakalu Hullu		kan					accepted_36936
Kuruthu Pillu		tam					accepted_36936
Kodai Pullu		tam					accepted_36936
Kattuk Kotumai		tam					accepted_36936
Uppu Gaddi		tel					accepted_36936
Swollen windmill grass		eng					accepted_36936
Mayil pullu		mal					accepted_36936
Kodappullu		mal					accepted_36936
Spurred Christisonia							accepted_36979
भुई नळा Bhui Nala		mar					accepted_36979
Golden Beardgrass							accepted_37016
Love Grass							accepted_37016
"chirchiri"""""							accepted_37016
Love Grass		eng					accepted_37016
Snehapullu		mal					accepted_37016
Asthrapullu		mal					accepted_37016
Edible Chlorophytum							accepted_36968
सफ़ेद मुसली Safed-musli		hin					accepted_36968
Dravanti		kan					accepted_36968
Veluttanilappana		mal					accepted_36968
कुली Kuli		mar					accepted_36968
मुसली Musli		san					accepted_36968
Tiravanticham		tam					accepted_36968
Kuchhela		tel					accepted_36968
Sarala Pagada		tel					accepted_36968
Suryavarti							accepted_36993
Bathua							accepted_36910
Fat Hen							accepted_36910
Lamb's-quarters							accepted_36910
Pigweed							accepted_36910
White Goosefoot							accepted_36910
Bathua बथुआ (Hindi)							accepted_36910
Paruppukkirai (Tamil)							accepted_36910
Chandanbethu (Bengali)							accepted_36910
Vastukah (Sanskrit)							accepted_36910
Bathua (Oriya)							accepted_36910
Kaduoma (Kannada)							accepted_36910
Pappukura (Telugu)							accepted_36910
Vastuccira (Malayalam)							accepted_36910
Chakvit (Konkani)							accepted_36910
Lamb's quarter		eng					accepted_36910
White goosefoot		eng					accepted_36910
Wild spinach		eng					accepted_36910
Pig weed		eng					accepted_36910
Bathua		eng					accepted_36910
Cherupeera		mal					accepted_36910
Vasthucheera		mal					accepted_36910
Frangipani Vine							accepted_36976
Frangipani vine		eng					accepted_36976
Appuppanthadi		mal					accepted_36976
Mutthappanthadi		mal					accepted_36976
Novunni		mal					accepted_36976
Perumkurumba		mal					accepted_36976
Mutthappanthadi							accepted_36976
Novunni							accepted_36976
Magenta Ghost Flower							accepted_36982
Pani Bel							accepted_37084
Deccan Clematis							accepted_37161
Murhar		hin					accepted_37161
मोरवेल Morvel		mar					accepted_37161
रनजाई Ranjaee		mar					accepted_37161
Merhari		kan					accepted_37161
लघुपर्णिका Laghuparnika		san					accepted_37161
Banda							accepted_37161
Ranjai							accepted_37161
Morvel							accepted_37161
Banda							accepted_37161
Ranjai							accepted_37161
Morvel							accepted_37161
Fringed Spider Flower							accepted_37196
Neelavela		mal					accepted_37196
Neelavela							accepted_37196
Showy Spider Flower							accepted_37204
Volantines Preciosos							accepted_37204
Volantines Preciosos		eng					accepted_37204
Autograph Tree							accepted_37288
Coconut							accepted_37312
নারকেল Narakela		ben					accepted_37312
নারকেল Narokel		ben					accepted_37312
નારિયેળ Nariyel		guj					accepted_37312
नारियल Nariyal		hin					accepted_37312
ತೆಂಗು Tengu		kan					accepted_37312
नोरिल Noril		kas					accepted_37312
नार्लु Narlu		kok					accepted_37312
തെങ്ങ് Thengu		mal					accepted_37312
য়ুবী Yubi		mni					accepted_37312
नारळ Naral		mar					accepted_37312
श्रीफळ Shriphal		mar					accepted_37312
नालिकेर Nalikera		pli					accepted_37312
ਨਾਰੀਅਲ Narial							accepted_37312
दीर्घपादपः Dirgapadapah		san					accepted_37312
दीर्घपत्रः Dirghapatrah		san					accepted_37312
दुर्हः Durhah		san					accepted_37312
कल्पवृक्ष Kalpavriksha		san					accepted_37312
करकम्भस् Karakambhas		san					accepted_37312
करकतोयः Karakatoyah		san					accepted_37312
कौशिकफलः Kaushikaphalah		san					accepted_37312
खानमुदकः Khanamudakah		san					accepted_37312
किकिः Kikih		san					accepted_37312
नारिकेर Narikera		san					accepted_37312
त्रिनेत्रफलः Trinetraphalah		san					accepted_37312
तृणम्द्रुमः Trnamdrumah		san					accepted_37312
तृणम्राजः Trnamrajah		san					accepted_37312
तृणम्वृक्षः Trnamvrukshah		san					accepted_37312
उच्चतरुः Uchchataru		san					accepted_37312
தெங்கு Tengku		tam					accepted_37312
నారికే Narikel		tel					accepted_37312
ناریل Nariyel		urd					accepted_37312
Coconut		eng					accepted_37312
Coconut		mal					accepted_37312
Thenga		mal					accepted_37312
Thengu		mal					accepted_37312
Tubeflower							accepted_37225
Bowing Lady		eng					accepted_37225
India Tubeflower		eng					accepted_37225
Sky Rocket		eng					accepted_37225
Tubbeflower		eng					accepted_37225
Turk's Turbin		eng					accepted_37225
Kavalai							accepted_37225
Glory Bower							accepted_37229
Siritmari		kok					accepted_37229
कडू कोयनेल		mar					accepted_37229
Indian Privet							accepted_37229
Seaside Clerodendrum							accepted_37229
Smooth Volkameria							accepted_37229
Sorcerer's Bush							accepted_37229
Wild Jasmine							accepted_37229
বনজাঈ Banajai		ben					accepted_37229
संकुप्पी Sankuppi		hin					accepted_37229
ಕುಮ್ಡಲಿ Kumdali		kan					accepted_37229
वनजाई Vanajai		mar					accepted_37229
कुण्डली Kundali		san					accepted_37229
சங்கங்குப்பி Cankan-kuppi		tam					accepted_37229
சங்கினி Cankini		tam					accepted_37229
சர்ப்பராச்சி Carpparacci		tam					accepted_37229
சோரபுட்பம் Cora-putpam		tam					accepted_37229
குப்பி Kuppi		tam					accepted_37229
நீர்நொச்சி Nir-nocci		tam					accepted_37229
பாம்புக்கண்ணி Pampu-k-kanni		tam					accepted_37229
பீச்சுவிளாத்தி Piccu-vilatti		tam					accepted_37229
பீக்கிலாத்தி Pikkilatti		tam					accepted_37229
பீநாறிச்சங்கு Pinari-c-canku		tam					accepted_37229
பீஞ்சல் Pincal		tam					accepted_37229
பூமலேக்கினம் Pumalekkinam		tam					accepted_37229
పిసింగి Pisingi		tel					accepted_37229
سنگ کوپي Sang-kuppi		urd					accepted_37229
Embrert		eng					accepted_37229
Garden quinine		eng					accepted_37229
Sorcerers Bush		eng					accepted_37229
Wild Jasmine		eng					accepted_37229
Cheruchinna		mal					accepted_37229
Chinnayila		mal					accepted_37229
Mullachinna		mal					accepted_37229
Nironchi		mal					accepted_37229
Puzhamulla		mal					accepted_37229
Sankukuppi		mal					accepted_37229
Vishamadari		mal					accepted_37229
Pinchil							accepted_37229
Pinarichanganguppu							accepted_37229
Sangam							accepted_37229
Vanjai							accepted_37229
Garari							accepted_37133
Karra							accepted_37133
Garari		hin					accepted_37133
Garrar		hin					accepted_37133
Garari		mar					accepted_37133
Nilaippalai		tam					accepted_37133
Odaichi		tam					accepted_37133
Odan		tam					accepted_37133
Odishi		tam					accepted_37133
Nilappala		mal					accepted_37133
Odugu		mal					accepted_37133
Kadise		tel					accepted_37133
Korshe		tel					accepted_37133
Korsi		tel					accepted_37133
Vadise		tel					accepted_37133
Badedarige		kan					accepted_37133
Bodadaraga		kan					accepted_37133
Kadagargari		kan					accepted_37133
Korodo		ori					accepted_37133
Indrayava		san					accepted_37133
Kaudigam		san					accepted_37133
Kutaja		san					accepted_37133
Nandi		san					accepted_37133
Odaku		mal					accepted_37133
Oddan thazhai							accepted_37133
Odukkan thazhai							accepted_37133
Broom Creeper							accepted_37303
Huyer		ben					accepted_37303
Musakani		ori					accepted_37303
Ink Berry							accepted_37303
फ़रीद बूटी Farid Buti		hin					accepted_37303
ದಾಗಡಿ ಬಳ್ಳಿ Daagadi Balli		kan					accepted_37303
ದಾಗಡಿ ಸೊಪ್ಪು Daagadi Soppu		kan					accepted_37303
ಕಾಗೆ ಮಾರಿ Kaage Maari		kan					accepted_37303
वासनवेल Vasanvel		kok					accepted_37303
പാതാളഗരുഡക്കൊടി Paathaalagarudakkoti		mal					accepted_37303
പാതാളമൂലി Paathaalamuuli		mal					accepted_37303
वासनवेल Vasanvel		mar					accepted_37303
ਫਰੀਦ ਬੂਟੀ Farid Buti							accepted_37303
ਵੱਲੂਰ Wallur							accepted_37303
अम्बष्ठः Ambastha		san					accepted_37303
दीर्घकन्द Dirghakanda		san					accepted_37303
दीर्घवल्ली Dirghavalli		san					accepted_37303
गारुडी Garudi		san					accepted_37303
महामूल Mahamula		san					accepted_37303
पातालगारुडी Patalagarudi		san					accepted_37303
प्राचीन Pracina		san					accepted_37303
सौपर्णी Sauparni		san					accepted_37303
सोमवल्ली Somavalli		san					accepted_37303
श्रेयसी Sreyasi		san					accepted_37303
स्थपनी Sthapani		san					accepted_37303
वनतिक्तकः Vanatiktaka		san					accepted_37303
वत्सादनी Vatsadani		san					accepted_37303
विद्धकर्णी Viddhakarni		san					accepted_37303
காட்டுக்கொடி Kattu-k-koti		tam					accepted_37303
చీపురుతీగ Chipuru-tiga		tel					accepted_37303
దూసరితీగ Dusaritiga		tel					accepted_37303
కట్లతీగె Katlatige		tel					accepted_37303
फ़रीद बूटी Farid Buti		urd					accepted_37303
Broom creeper		eng					accepted_37303
Ink berry		eng					accepted_37303
Pathalagarudakkodi		mal					accepted_37303
Jaljamni							accepted_37303
Karrom							accepted_37303
Jaljamni							accepted_37303
Karrom							accepted_37303
Simple Leaved Clammyweed							accepted_37200
गवती तिळवण Gawati Tilwan		mar					accepted_37200
Celandine Spider Flower							accepted_37186
'pan Tilwan' 'पाण तिळवण' In Marathi							accepted_37186
Burman Clematis							accepted_37158
Bendrichivel							accepted_37158
Morvel							accepted_37158
Bendrichivel							accepted_37158
Morvel							accepted_37158
Gourian Clematis							accepted_37150
Belkum		hin					accepted_37150
Churanhar		hin					accepted_37150
Telajadari		kan					accepted_37150
Thalejadari		kan					accepted_37150
Chagalboti		ben					accepted_37150
Idiya		ori					accepted_37150
Shendvel		kok					accepted_37150
Indian Travelers's Joy							accepted_37150
गोमेटी Gometi		mar					accepted_37150
मोरवेल Morvel		mar					accepted_37150
పేడుతివ Pedutivva		tel					accepted_37150
मोरट Morata		san					accepted_37150
जुंगॆ लहरा Junge Lahara		nep					accepted_37150
Nikidakodi		mal					accepted_37150
Aattu meesai kodi							accepted_37150
Manivilaangkodi							accepted_37150
Morvel							accepted_37150
Shendvel							accepted_37150
Aattu meesai kodi							accepted_37150
Manivilaangkodi							accepted_37150
Morvel							accepted_37150
Shendvel							accepted_37150
Travelers Joy							accepted_37182
Anemone Clematis							accepted_37170
Indian Virgin's Bower							accepted_37170
Indian Zebrawood							accepted_37459
Kuriel		mal					accepted_37459
Puzhukkadikaya		mal					accepted_37459
Flaxleaf Fleabane							accepted_37473
Fleabane							accepted_37473
Hairy Horseweed							accepted_37473
Flax-leaf Fleabane							accepted_37473
Wavy Leaf Fleabane							accepted_37473
Rough Conyza							accepted_37473
Argentine Fleabane							accepted_37473
Canadian Horseweed							accepted_37476
Erect Horseweed							accepted_37479
बट दवणा Bat Dawana		mar					accepted_37479
Bettada Davana		kan					accepted_37479
Wild Jute							accepted_37499
Native Jute							accepted_37499
Arenukam		mal					accepted_37499
Arenukum							accepted_37499
Shrubby Dayflower							accepted_37431
Shrubby Spiderwort							accepted_37431
Swamp Dayflower							accepted_37427
Spotted Dayflower							accepted_37422
Chayonikudi		mal					accepted_37422
Short-stem Coelogyne							accepted_37332
White Jute							accepted_37493
In Marathi							accepted_37493
'kshudra Chanchu' 'क्षुद्र चंचु' / 'chonche' 'चोंचे'							accepted_37493
Jute		eng					accepted_37493
Chanachedi		mal					accepted_37493
Nalta Jute							accepted_37496
Kadusenabu		kan					accepted_37496
Kaunria		ori					accepted_37496
Peratti		tam					accepted_37496
Sanal		tam					accepted_37496
Parinta		tel					accepted_37496
Jew's Mallow							accepted_37496
Tossa Jute							accepted_37496
ভুংগীপাট Bhungipat		ben					accepted_37496
Deshi Pat		ben					accepted_37496
Meetha Pat		ben					accepted_37496
Tosha Pat		ben					accepted_37496
जनासकाकोषटो Janascha Kashto		hin					accepted_37496
जूतन Jutan		hin					accepted_37496
मीथ पाट Mitha Paat		hin					accepted_37496
पाट Paat		hin					accepted_37496
पाट साग Pat-sag		hin					accepted_37496
पटसन Patsan		hin					accepted_37496
पट्ट Patta		hin					accepted_37496
Tosha Paat		hin					accepted_37496
Chunchali Gida		kan					accepted_37496
बनपात Banpat		mar					accepted_37496
मोटीछूंछ Motichhunchh		mar					accepted_37496
महाचञ्चु Ahachanchu		san					accepted_37496
காட்டுத்துத்தி Kattuttuti		tam					accepted_37496
பெரும்பிண்ணாக்குக்கீரை Perumpinnakkukkirai		tam					accepted_37496
పేరంటాలికూర Perantalikura		tel					accepted_37496
Tossa Jute		eng					accepted_37496
Jew's mallow		eng					accepted_37496
Nalta Jute		eng					accepted_37496
East Indian Mallow							accepted_37489
Jute							accepted_37489
Chonch		hin					accepted_37489
Hade-ka-khet		hin					accepted_37489
লিমোন Limon		mni					accepted_37489
Kajati		tel					accepted_37489
Kalasa		tel					accepted_37489
Tita Pat		ben					accepted_37489
ચુંચ Chunch		guj					accepted_37489
West African Mallow							accepted_37489
నేల బెర Nela Bera		tel					accepted_37489
పట్ట Patta		tel					accepted_37489
Chanchu Gida		kan					accepted_37489
चुञ्चु Chunchuh		san					accepted_37489
Large Leaved Climbing Bushwillow							accepted_37402
Creeping Coldenia							accepted_37379
Seruppadai (செருப்படை)							accepted_37379
